npy_path,speaker,video_id,transcript
processed_grid_data/s3_bgwu6p.npy,s3,bgwu6p,bin green with u six please
processed_grid_data/s3_bgwu7a.npy,s3,bgwu7a,bin green with u seven again
processed_grid_data/s3_braf6n.npy,s3,braf6n,bin red at f six now
processed_grid_data/s3_braf7s.npy,s3,braf7s,bin red at f seven soon
processed_grid_data/s3_braf8p.npy,s3,braf8p,bin red at f eight please
processed_grid_data/s3_braf9a.npy,s3,braf9a,bin red at f nine again
processed_grid_data/s3_bram1s.npy,s3,bram1s,bin red at m one soon
processed_grid_data/s3_bram2p.npy,s3,bram2p,bin red at m two please
processed_grid_data/s3_bram3a.npy,s3,bram3a,bin red at m three again
processed_grid_data/s3_bramzn.npy,s3,bramzn,bin red at m zero now
processed_grid_data/s3_bras4n.npy,s3,bras4n,bin red at s four now
processed_grid_data/s3_bras5s.npy,s3,bras5s,bin red at s five soon
processed_grid_data/s3_bras6p.npy,s3,bras6p,bin red at s six please
processed_grid_data/s3_bras7a.npy,s3,bras7a,bin red at s seven again
processed_grid_data/s3_braz8n.npy,s3,braz8n,bin red at z eight now
processed_grid_data/s3_braz9s.npy,s3,braz9s,bin red at z nine soon
processed_grid_data/s3_brbg1s.npy,s3,brbg1s,bin red by g one soon
processed_grid_data/s3_brbg2p.npy,s3,brbg2p,bin red by g two please
processed_grid_data/s3_brbg3a.npy,s3,brbg3a,bin red by g three again
processed_grid_data/s3_brbgzn.npy,s3,brbgzn,bin red by g zero now
processed_grid_data/s3_brbm4n.npy,s3,brbm4n,bin red by m four now
processed_grid_data/s3_brbm5s.npy,s3,brbm5s,bin red by m five soon
processed_grid_data/s3_brbm6p.npy,s3,brbm6p,bin red by m six please
processed_grid_data/s3_brbm7a.npy,s3,brbm7a,bin red by m seven again
processed_grid_data/s3_brbs8n.npy,s3,brbs8n,bin red by s eight now
processed_grid_data/s3_brbs9s.npy,s3,brbs9s,bin red by s nine soon
processed_grid_data/s3_brbt1a.npy,s3,brbt1a,bin red by t one again
processed_grid_data/s3_brbtzp.npy,s3,brbtzp,bin red by t zero please
processed_grid_data/s3_brif2n.npy,s3,brif2n,bin red in f two now
processed_grid_data/s3_brif3s.npy,s3,brif3s,bin red in f three soon
processed_grid_data/s3_brif4p.npy,s3,brif4p,bin red in f four please
processed_grid_data/s3_brif5a.npy,s3,brif5a,bin red in f five again
processed_grid_data/s3_bril6n.npy,s3,bril6n,bin red in l six now
processed_grid_data/s3_bril7s.npy,s3,bril7s,bin red in l seven soon
processed_grid_data/s3_bril8p.npy,s3,bril8p,bin red in l eight please
processed_grid_data/s3_bril9a.npy,s3,bril9a,bin red in l nine again
processed_grid_data/s3_bris1s.npy,s3,bris1s,bin red in s one soon
processed_grid_data/s3_bris2p.npy,s3,bris2p,bin red in s two please
processed_grid_data/s3_bris3a.npy,s3,bris3a,bin red in s three again
processed_grid_data/s3_briszn.npy,s3,briszn,bin red in s zero now
processed_grid_data/s3_briz4n.npy,s3,briz4n,bin red in z four now
processed_grid_data/s3_briz5s.npy,s3,briz5s,bin red in z five soon
processed_grid_data/s3_briz6p.npy,s3,briz6p,bin red in z six please
processed_grid_data/s3_briz7a.npy,s3,briz7a,bin red in z seven again
processed_grid_data/s3_brwa1s.npy,s3,brwa1s,bin red with a one soon
processed_grid_data/s3_brwa2p.npy,s3,brwa2p,bin red with a two please
processed_grid_data/s3_brwa3a.npy,s3,brwa3a,bin red with a three again
processed_grid_data/s3_brwazn.npy,s3,brwazn,bin red with a zero now
processed_grid_data/s3_brwg4n.npy,s3,brwg4n,bin red with g four now
processed_grid_data/s3_brwg5s.npy,s3,brwg5s,bin red with g five soon
processed_grid_data/s3_brwg6p.npy,s3,brwg6p,bin red with g six please
processed_grid_data/s3_brwg7a.npy,s3,brwg7a,bin red with g seven again
processed_grid_data/s3_brwm8n.npy,s3,brwm8n,bin red with m eight now
processed_grid_data/s3_brwm9s.npy,s3,brwm9s,bin red with m nine soon
processed_grid_data/s3_brwn1a.npy,s3,brwn1a,bin red with n one again
processed_grid_data/s3_brwnzp.npy,s3,brwnzp,bin red with n zero please
processed_grid_data/s3_brwt2n.npy,s3,brwt2n,bin red with t two now
processed_grid_data/s3_brwt3s.npy,s3,brwt3s,bin red with t three soon
processed_grid_data/s3_brwt4p.npy,s3,brwt4p,bin red with t four please
processed_grid_data/s3_brwt5a.npy,s3,brwt5a,bin red with t five again
processed_grid_data/s3_bwaa1a.npy,s3,bwaa1a,bin white at a one again
processed_grid_data/s3_bwaazp.npy,s3,bwaazp,bin white at a zero please
processed_grid_data/s3_bwag2n.npy,s3,bwag2n,bin white at g two now
processed_grid_data/s3_bwag3s.npy,s3,bwag3s,bin white at g three soon
processed_grid_data/s3_bwag4p.npy,s3,bwag4p,bin white at g four please
processed_grid_data/s3_bwag5a.npy,s3,bwag5a,bin white at g five again
processed_grid_data/s3_bwam6n.npy,s3,bwam6n,bin white at m six now
processed_grid_data/s3_bwam7s.npy,s3,bwam7s,bin white at m seven soon
processed_grid_data/s3_bwam8p.npy,s3,bwam8p,bin white at m eight please
processed_grid_data/s3_bwam9a.npy,s3,bwam9a,bin white at m nine again
processed_grid_data/s3_bwat1s.npy,s3,bwat1s,bin white at t one soon
processed_grid_data/s3_bwat2p.npy,s3,bwat2p,bin white at t two please
processed_grid_data/s3_bwat3a.npy,s3,bwat3a,bin white at t three again
processed_grid_data/s3_bwatzn.npy,s3,bwatzn,bin white at t zero now
processed_grid_data/s3_bwba2n.npy,s3,bwba2n,bin white by a two now
processed_grid_data/s3_bwba3s.npy,s3,bwba3s,bin white by a three soon
processed_grid_data/s3_bwba4p.npy,s3,bwba4p,bin white by a four please
processed_grid_data/s3_bwba5a.npy,s3,bwba5a,bin white by a five again
processed_grid_data/s3_bwbg6n.npy,s3,bwbg6n,bin white by g six now
processed_grid_data/s3_bwbg7s.npy,s3,bwbg7s,bin white by g seven soon
processed_grid_data/s3_bwbg8p.npy,s3,bwbg8p,bin white by g eight please
processed_grid_data/s3_bwbg9a.npy,s3,bwbg9a,bin white by g nine again
processed_grid_data/s3_bwbn1s.npy,s3,bwbn1s,bin white by n one soon
processed_grid_data/s3_bwbn2p.npy,s3,bwbn2p,bin white by n two please
processed_grid_data/s3_bwbn3a.npy,s3,bwbn3a,bin white by n three again
processed_grid_data/s3_bwbnzn.npy,s3,bwbnzn,bin white by n zero now
processed_grid_data/s3_bwbt4n.npy,s3,bwbt4n,bin white by t four now
processed_grid_data/s3_bwbt5s.npy,s3,bwbt5s,bin white by t five soon
processed_grid_data/s3_bwbt6p.npy,s3,bwbt6p,bin white by t six please
processed_grid_data/s3_bwbt7a.npy,s3,bwbt7a,bin white by t seven again
processed_grid_data/s3_bwif8n.npy,s3,bwif8n,bin white in f eight now
processed_grid_data/s3_bwif9s.npy,s3,bwif9s,bin white in f nine soon
processed_grid_data/s3_bwig1a.npy,s3,bwig1a,bin white in g one again
processed_grid_data/s3_bwigzp.npy,s3,bwigzp,bin white in g zero please
processed_grid_data/s3_bwim2n.npy,s3,bwim2n,bin white in m two now
processed_grid_data/s3_bwim3s.npy,s3,bwim3s,bin white in m three soon
processed_grid_data/s3_bwim4p.npy,s3,bwim4p,bin white in m four please
processed_grid_data/s3_bwim5a.npy,s3,bwim5a,bin white in m five again
processed_grid_data/s3_bwis6n.npy,s3,bwis6n,bin white in s six now
processed_grid_data/s3_bwis7s.npy,s3,bwis7s,bin white in s seven soon
processed_grid_data/s3_bwis8p.npy,s3,bwis8p,bin white in s eight please
processed_grid_data/s3_bwis9a.npy,s3,bwis9a,bin white in s nine again
processed_grid_data/s3_bwwa6n.npy,s3,bwwa6n,bin white with a six now
processed_grid_data/s3_bwwa7s.npy,s3,bwwa7s,bin white with a seven soon
processed_grid_data/s3_bwwa8p.npy,s3,bwwa8p,bin white with a eight please
processed_grid_data/s3_bwwa9a.npy,s3,bwwa9a,bin white with a nine again
processed_grid_data/s3_bwwh1s.npy,s3,bwwh1s,bin white with h one soon
processed_grid_data/s3_bwwh2p.npy,s3,bwwh2p,bin white with h two please
processed_grid_data/s3_bwwh3a.npy,s3,bwwh3a,bin white with h three again
processed_grid_data/s3_bwwhzn.npy,s3,bwwhzn,bin white with h zero now
processed_grid_data/s3_bwwn4n.npy,s3,bwwn4n,bin white with n four now
processed_grid_data/s3_bwwn5s.npy,s3,bwwn5s,bin white with n five soon
processed_grid_data/s3_bwwn6p.npy,s3,bwwn6p,bin white with n six please
processed_grid_data/s3_bwwn7a.npy,s3,bwwn7a,bin white with n seven again
processed_grid_data/s3_bwwt8n.npy,s3,bwwt8n,bin white with t eight now
processed_grid_data/s3_bwwt9s.npy,s3,bwwt9s,bin white with t nine soon
processed_grid_data/s3_bwwu1a.npy,s3,bwwu1a,bin white with u one again
processed_grid_data/s3_bwwuzp.npy,s3,bwwuzp,bin white with u zero please
processed_grid_data/s3_lbad4n.npy,s3,lbad4n,lay blue at d four now
processed_grid_data/s3_lbad5s.npy,s3,lbad5s,lay blue at d five soon
processed_grid_data/s3_lbad6p.npy,s3,lbad6p,lay blue at d six please
processed_grid_data/s3_lbad7a.npy,s3,lbad7a,lay blue at d seven again
processed_grid_data/s3_lbaj8n.npy,s3,lbaj8n,lay blue at j eight now
processed_grid_data/s3_lbaj9s.npy,s3,lbaj9s,lay blue at j nine soon
processed_grid_data/s3_lbak1a.npy,s3,lbak1a,lay blue at k one again
processed_grid_data/s3_lbakzp.npy,s3,lbakzp,lay blue at k zero please
processed_grid_data/s3_lbaq2n.npy,s3,lbaq2n,lay blue at q two now
processed_grid_data/s3_lbaq3s.npy,s3,lbaq3s,lay blue at q three soon
processed_grid_data/s3_lbaq4p.npy,s3,lbaq4p,lay blue at q four please
processed_grid_data/s3_lbaq5a.npy,s3,lbaq5a,lay blue at q five again
processed_grid_data/s3_lbax6n.npy,s3,lbax6n,lay blue at x six now
processed_grid_data/s3_lbax7s.npy,s3,lbax7s,lay blue at x seven soon
processed_grid_data/s3_lbax8p.npy,s3,lbax8p,lay blue at x eight please
processed_grid_data/s3_lbax9a.npy,s3,lbax9a,lay blue at x nine again
processed_grid_data/s3_lbbd8n.npy,s3,lbbd8n,lay blue by d eight now
processed_grid_data/s3_lbbd9s.npy,s3,lbbd9s,lay blue by d nine soon
processed_grid_data/s3_lbbe1a.npy,s3,lbbe1a,lay blue by e one again
processed_grid_data/s3_lbbezp.npy,s3,lbbezp,lay blue by e zero please
processed_grid_data/s3_lbbk2n.npy,s3,lbbk2n,lay blue by k two now
processed_grid_data/s3_lbbk3s.npy,s3,lbbk3s,lay blue by k three soon
processed_grid_data/s3_lbbk4p.npy,s3,lbbk4p,lay blue by k four please
processed_grid_data/s3_lbbk5a.npy,s3,lbbk5a,lay blue by k five again
processed_grid_data/s3_lbbq6n.npy,s3,lbbq6n,lay blue by q six now
processed_grid_data/s3_lbbq7s.npy,s3,lbbq7s,lay blue by q seven soon
processed_grid_data/s3_lbbq8p.npy,s3,lbbq8p,lay blue by q eight please
processed_grid_data/s3_lbbq9a.npy,s3,lbbq9a,lay blue by q nine again
processed_grid_data/s3_lbby1s.npy,s3,lbby1s,lay blue by y one soon
processed_grid_data/s3_lbby2p.npy,s3,lbby2p,lay blue by y two please
processed_grid_data/s3_lbby3a.npy,s3,lbby3a,lay blue by y three again
processed_grid_data/s3_lbbyzn.npy,s3,lbbyzn,lay blue by y zero now
processed_grid_data/s3_lbid1s.npy,s3,lbid1s,lay blue in d one soon
processed_grid_data/s3_lbid2p.npy,s3,lbid2p,lay blue in d two please
processed_grid_data/s3_lbid3a.npy,s3,lbid3a,lay blue in d three again
processed_grid_data/s3_lbidzn.npy,s3,lbidzn,lay blue in d zero now
processed_grid_data/s3_lbij4n.npy,s3,lbij4n,lay blue in j four now
processed_grid_data/s3_lbij5s.npy,s3,lbij5s,lay blue in j five soon
processed_grid_data/s3_lbij6p.npy,s3,lbij6p,lay blue in j six please
processed_grid_data/s3_lbij7a.npy,s3,lbij7a,lay blue in j seven again
processed_grid_data/s3_lbip8n.npy,s3,lbip8n,lay blue in p eight now
processed_grid_data/s3_lbip9s.npy,s3,lbip9s,lay blue in p nine soon
processed_grid_data/s3_lbiq1a.npy,s3,lbiq1a,lay blue in q one again
processed_grid_data/s3_lbiqzp.npy,s3,lbiqzp,lay blue in q zero please
processed_grid_data/s3_lbix2n.npy,s3,lbix2n,lay blue in x two now
processed_grid_data/s3_lbix3s.npy,s3,lbix3s,lay blue in x three soon
processed_grid_data/s3_lbix4p.npy,s3,lbix4p,lay blue in x four please
processed_grid_data/s3_lbix5a.npy,s3,lbix5a,lay blue in x five again
processed_grid_data/s3_lbwe2n.npy,s3,lbwe2n,lay blue with e two now
processed_grid_data/s3_lbwe3s.npy,s3,lbwe3s,lay blue with e three soon
processed_grid_data/s3_lbwe4p.npy,s3,lbwe4p,lay blue with e four please
processed_grid_data/s3_lbwe5a.npy,s3,lbwe5a,lay blue with e five again
processed_grid_data/s3_lbwk6n.npy,s3,lbwk6n,lay blue with k six now
processed_grid_data/s3_lbwk7s.npy,s3,lbwk7s,lay blue with k seven soon
processed_grid_data/s3_lbwk8p.npy,s3,lbwk8p,lay blue with k eight please
processed_grid_data/s3_lbwk9a.npy,s3,lbwk9a,lay blue with k nine again
processed_grid_data/s3_lbwr1s.npy,s3,lbwr1s,lay blue with r one soon
processed_grid_data/s3_lbwr2p.npy,s3,lbwr2p,lay blue with r two please
processed_grid_data/s3_lbwr3a.npy,s3,lbwr3a,lay blue with r three again
processed_grid_data/s3_lbwrzn.npy,s3,lbwrzn,lay blue with r zero now
processed_grid_data/s3_lbwy4n.npy,s3,lbwy4n,lay blue with y four now
processed_grid_data/s3_lbwy5s.npy,s3,lbwy5s,lay blue with y five soon
processed_grid_data/s3_lbwy6p.npy,s3,lbwy6p,lay blue with y six please
processed_grid_data/s3_lbwy7a.npy,s3,lbwy7a,lay blue with y seven again
processed_grid_data/s3_lgaf2n.npy,s3,lgaf2n,lay green at f two now
processed_grid_data/s3_lgaf3s.npy,s3,lgaf3s,lay green at f three soon
processed_grid_data/s3_lgaf4p.npy,s3,lgaf4p,lay green at f four please
processed_grid_data/s3_lgaf5a.npy,s3,lgaf5a,lay green at f five again
processed_grid_data/s3_lgal6n.npy,s3,lgal6n,lay green at l six now
processed_grid_data/s3_lgal7s.npy,s3,lgal7s,lay green at l seven soon
processed_grid_data/s3_lgal8p.npy,s3,lgal8p,lay green at l eight please
processed_grid_data/s3_lgal9a.npy,s3,lgal9a,lay green at l nine again
processed_grid_data/s3_lgas1s.npy,s3,lgas1s,lay green at s one soon
processed_grid_data/s3_lgas2p.npy,s3,lgas2p,lay green at s two please
processed_grid_data/s3_lgas3a.npy,s3,lgas3a,lay green at s three again
processed_grid_data/s3_lgaszn.npy,s3,lgaszn,lay green at s zero now
processed_grid_data/s3_lgaz4n.npy,s3,lgaz4n,lay green at z four now
processed_grid_data/s3_lgaz5s.npy,s3,lgaz5s,lay green at z five soon
processed_grid_data/s3_lgaz6p.npy,s3,lgaz6p,lay green at z six please
processed_grid_data/s3_lgaz7a.npy,s3,lgaz7a,lay green at z seven again
processed_grid_data/s3_lgbf6n.npy,s3,lgbf6n,lay green by f six now
processed_grid_data/s3_lgbf7s.npy,s3,lgbf7s,lay green by f seven soon
processed_grid_data/s3_lgbf8p.npy,s3,lgbf8p,lay green by f eight please
processed_grid_data/s3_lgbf9a.npy,s3,lgbf9a,lay green by f nine again
processed_grid_data/s3_lgbm1s.npy,s3,lgbm1s,lay green by m one soon
processed_grid_data/s3_lgbm2p.npy,s3,lgbm2p,lay green by m two please
processed_grid_data/s3_lgbm3a.npy,s3,lgbm3a,lay green by m three again
processed_grid_data/s3_lgbmzn.npy,s3,lgbmzn,lay green by m zero now
processed_grid_data/s3_lgbs4n.npy,s3,lgbs4n,lay green by s four now
processed_grid_data/s3_lgbs5s.npy,s3,lgbs5s,lay green by s five soon
processed_grid_data/s3_lgbs6p.npy,s3,lgbs6p,lay green by s six please
processed_grid_data/s3_lgbs7a.npy,s3,lgbs7a,lay green by s seven again
processed_grid_data/s3_lgbz8n.npy,s3,lgbz8n,lay green by z eight now
processed_grid_data/s3_lgbz9s.npy,s3,lgbz9s,lay green by z nine soon
processed_grid_data/s3_lgie8n.npy,s3,lgie8n,lay green in e eight now
processed_grid_data/s3_lgie9s.npy,s3,lgie9s,lay green in e nine soon
processed_grid_data/s3_lgif1a.npy,s3,lgif1a,lay green in f one again
processed_grid_data/s3_lgifzp.npy,s3,lgifzp,lay green in f zero please
processed_grid_data/s3_lgil2n.npy,s3,lgil2n,lay green in l two now
processed_grid_data/s3_lgil3s.npy,s3,lgil3s,lay green in l three soon
processed_grid_data/s3_lgil4p.npy,s3,lgil4p,lay green in l four please
processed_grid_data/s3_lgil5a.npy,s3,lgil5a,lay green in l five again
processed_grid_data/s3_lgir6n.npy,s3,lgir6n,lay green in r six now
processed_grid_data/s3_lgir7s.npy,s3,lgir7s,lay green in r seven soon
processed_grid_data/s3_lgir8p.npy,s3,lgir8p,lay green in r eight please
processed_grid_data/s3_lgir9a.npy,s3,lgir9a,lay green in r nine again
processed_grid_data/s3_lgiz1s.npy,s3,lgiz1s,lay green in z one soon
processed_grid_data/s3_lgiz2p.npy,s3,lgiz2p,lay green in z two please
processed_grid_data/s3_lgiz3a.npy,s3,lgiz3a,lay green in z three again
processed_grid_data/s3_lgizzn.npy,s3,lgizzn,lay green in z zero now
processed_grid_data/s3_lgwg1s.npy,s3,lgwg1s,lay green with g one soon
processed_grid_data/s3_lgwg2p.npy,s3,lgwg2p,lay green with g two please
processed_grid_data/s3_lgwg3a.npy,s3,lgwg3a,lay green with g three again
processed_grid_data/s3_lgwgzn.npy,s3,lgwgzn,lay green with g zero now
processed_grid_data/s3_lgwm4n.npy,s3,lgwm4n,lay green with m four now
processed_grid_data/s3_lgwm5s.npy,s3,lgwm5s,lay green with m five soon
processed_grid_data/s3_lgwm6p.npy,s3,lgwm6p,lay green with m six please
processed_grid_data/s3_lgwm7a.npy,s3,lgwm7a,lay green with m seven again
processed_grid_data/s3_lgws8n.npy,s3,lgws8n,lay green with s eight now
processed_grid_data/s3_lgws9s.npy,s3,lgws9s,lay green with s nine soon
processed_grid_data/s3_lgwt1a.npy,s3,lgwt1a,lay green with t one again
processed_grid_data/s3_lgwtzp.npy,s3,lgwtzp,lay green with t zero please
processed_grid_data/s3_lrae1s.npy,s3,lrae1s,lay red at e one soon
processed_grid_data/s3_lrae2p.npy,s3,lrae2p,lay red at e two please
processed_grid_data/s3_lrae3a.npy,s3,lrae3a,lay red at e three again
processed_grid_data/s3_lraezn.npy,s3,lraezn,lay red at e zero now
processed_grid_data/s3_lrak4n.npy,s3,lrak4n,lay red at k four now
processed_grid_data/s3_lrak5s.npy,s3,lrak5s,lay red at k five soon
processed_grid_data/s3_lrak6p.npy,s3,lrak6p,lay red at k six please
processed_grid_data/s3_lrak7a.npy,s3,lrak7a,lay red at k seven again
processed_grid_data/s3_lraq8n.npy,s3,lraq8n,lay red at q eight now
processed_grid_data/s3_lraq9s.npy,s3,lraq9s,lay red at q nine soon
processed_grid_data/s3_lrar1a.npy,s3,lrar1a,lay red at r one again
processed_grid_data/s3_lrarzp.npy,s3,lrarzp,lay red at r zero please
processed_grid_data/s3_lray2n.npy,s3,lray2n,lay red at y two now
processed_grid_data/s3_lray3s.npy,s3,lray3s,lay red at y three soon
processed_grid_data/s3_lray4p.npy,s3,lray4p,lay red at y four please
processed_grid_data/s3_lray5a.npy,s3,lray5a,lay red at y five again
processed_grid_data/s3_lrbe4n.npy,s3,lrbe4n,lay red by e four now
processed_grid_data/s3_lrbe5s.npy,s3,lrbe5s,lay red by e five soon
processed_grid_data/s3_lrbe6p.npy,s3,lrbe6p,lay red by e six please
processed_grid_data/s3_lrbe7a.npy,s3,lrbe7a,lay red by e seven again
processed_grid_data/s3_lrbk8n.npy,s3,lrbk8n,lay red by k eight now
processed_grid_data/s3_lrbk9s.npy,s3,lrbk9s,lay red by k nine soon
processed_grid_data/s3_lrbl1a.npy,s3,lrbl1a,lay red by l one again
processed_grid_data/s3_lrblzp.npy,s3,lrblzp,lay red by l zero please
processed_grid_data/s3_lrbr2n.npy,s3,lrbr2n,lay red by r two now
processed_grid_data/s3_lrbr3s.npy,s3,lrbr3s,lay red by r three soon
processed_grid_data/s3_lrbr4p.npy,s3,lrbr4p,lay red by r four please
processed_grid_data/s3_lrbr5a.npy,s3,lrbr5a,lay red by r five again
processed_grid_data/s3_lrby6n.npy,s3,lrby6n,lay red by y six now
processed_grid_data/s3_lrby7s.npy,s3,lrby7s,lay red by y seven soon
processed_grid_data/s3_lrby8p.npy,s3,lrby8p,lay red by y eight please
processed_grid_data/s3_lrby9a.npy,s3,lrby9a,lay red by y nine again
processed_grid_data/s3_lrid6n.npy,s3,lrid6n,lay red in d six now
processed_grid_data/s3_lrid7s.npy,s3,lrid7s,lay red in d seven soon
processed_grid_data/s3_lrid8p.npy,s3,lrid8p,lay red in d eight please
processed_grid_data/s3_lrid9a.npy,s3,lrid9a,lay red in d nine again
processed_grid_data/s3_lrik1s.npy,s3,lrik1s,lay red in k one soon
processed_grid_data/s3_lrik2p.npy,s3,lrik2p,lay red in k two please
processed_grid_data/s3_lrik3a.npy,s3,lrik3a,lay red in k three again
processed_grid_data/s3_lrikzn.npy,s3,lrikzn,lay red in k zero now
processed_grid_data/s3_lriq4n.npy,s3,lriq4n,lay red in q four now
processed_grid_data/s3_lriq5s.npy,s3,lriq5s,lay red in q five soon
processed_grid_data/s3_lriq6p.npy,s3,lriq6p,lay red in q six please
processed_grid_data/s3_lriq7a.npy,s3,lriq7a,lay red in q seven again
processed_grid_data/s3_lrix8n.npy,s3,lrix8n,lay red in x eight now
processed_grid_data/s3_lrix9s.npy,s3,lrix9s,lay red in x nine soon
processed_grid_data/s3_lriy1a.npy,s3,lriy1a,lay red in y one again
processed_grid_data/s3_lriyzp.npy,s3,lriyzp,lay red in y zero please
processed_grid_data/s3_lrwe8n.npy,s3,lrwe8n,lay red with e eight now
processed_grid_data/s3_lrwe9s.npy,s3,lrwe9s,lay red with e nine soon
processed_grid_data/s3_lrwf1a.npy,s3,lrwf1a,lay red with f one again
processed_grid_data/s3_lrwfzp.npy,s3,lrwfzp,lay red with f zero please
processed_grid_data/s3_lrwl2n.npy,s3,lrwl2n,lay red with l two now
processed_grid_data/s3_lrwl3s.npy,s3,lrwl3s,lay red with l three soon
processed_grid_data/s3_lrwl4p.npy,s3,lrwl4p,lay red with l four please
processed_grid_data/s3_lrwl5a.npy,s3,lrwl5a,lay red with l five again
processed_grid_data/s3_lrwr6n.npy,s3,lrwr6n,lay red with r six now
processed_grid_data/s3_lrwr7s.npy,s3,lrwr7s,lay red with r seven soon
processed_grid_data/s3_lrwr8p.npy,s3,lrwr8p,lay red with r eight please
processed_grid_data/s3_lrwr9a.npy,s3,lrwr9a,lay red with r nine again
processed_grid_data/s3_lrwz1s.npy,s3,lrwz1s,lay red with z one soon
processed_grid_data/s3_lrwz2p.npy,s3,lrwz2p,lay red with z two please
processed_grid_data/s3_lrwz3a.npy,s3,lrwz3a,lay red with z three again
processed_grid_data/s3_lrwzzn.npy,s3,lrwzzn,lay red with z zero now
processed_grid_data/s3_lwae6n.npy,s3,lwae6n,lay white at e six now
processed_grid_data/s3_lwae7s.npy,s3,lwae7s,lay white at e seven soon
processed_grid_data/s3_lwae8p.npy,s3,lwae8p,lay white at e eight please
processed_grid_data/s3_lwae9a.npy,s3,lwae9a,lay white at e nine again
processed_grid_data/s3_lwal1s.npy,s3,lwal1s,lay white at l one soon
processed_grid_data/s3_lwal2p.npy,s3,lwal2p,lay white at l two please
processed_grid_data/s3_lwal3a.npy,s3,lwal3a,lay white at l three again
processed_grid_data/s3_lwalzn.npy,s3,lwalzn,lay white at l zero now
processed_grid_data/s3_lwar4n.npy,s3,lwar4n,lay white at r four now
processed_grid_data/s3_lwar5s.npy,s3,lwar5s,lay white at r five soon
processed_grid_data/s3_lwar6p.npy,s3,lwar6p,lay white at r six please
processed_grid_data/s3_lwar7a.npy,s3,lwar7a,lay white at r seven again
processed_grid_data/s3_lway8n.npy,s3,lway8n,lay white at y eight now
processed_grid_data/s3_lway9s.npy,s3,lway9s,lay white at y nine soon
processed_grid_data/s3_lwaz1a.npy,s3,lwaz1a,lay white at z one again
processed_grid_data/s3_lwazzp.npy,s3,lwazzp,lay white at z zero please
processed_grid_data/s3_lwbf1s.npy,s3,lwbf1s,lay white by f one soon
processed_grid_data/s3_lwbf2p.npy,s3,lwbf2p,lay white by f two please
processed_grid_data/s3_lwbf3a.npy,s3,lwbf3a,lay white by f three again
processed_grid_data/s3_lwbfzn.npy,s3,lwbfzn,lay white by f zero now
processed_grid_data/s3_lwbl4n.npy,s3,lwbl4n,lay white by l four now
processed_grid_data/s3_lwbl5s.npy,s3,lwbl5s,lay white by l five soon
processed_grid_data/s3_lwbl6p.npy,s3,lwbl6p,lay white by l six please
processed_grid_data/s3_lwbl7a.npy,s3,lwbl7a,lay white by l seven again
processed_grid_data/s3_lwbr8n.npy,s3,lwbr8n,lay white by r eight now
processed_grid_data/s3_lwbr9s.npy,s3,lwbr9s,lay white by r nine soon
processed_grid_data/s3_lwbs1a.npy,s3,lwbs1a,lay white by s one again
processed_grid_data/s3_lwbszp.npy,s3,lwbszp,lay white by s zero please
processed_grid_data/s3_lwbz2n.npy,s3,lwbz2n,lay white by z two now
processed_grid_data/s3_lwbz3s.npy,s3,lwbz3s,lay white by z three soon
processed_grid_data/s3_lwbz4p.npy,s3,lwbz4p,lay white by z four please
processed_grid_data/s3_lwbz5a.npy,s3,lwbz5a,lay white by z five again
processed_grid_data/s3_lwie2n.npy,s3,lwie2n,lay white in e two now
processed_grid_data/s3_lwie3s.npy,s3,lwie3s,lay white in e three soon
processed_grid_data/s3_lwie4p.npy,s3,lwie4p,lay white in e four please
processed_grid_data/s3_lwie5a.npy,s3,lwie5a,lay white in e five again
processed_grid_data/s3_lwik6n.npy,s3,lwik6n,lay white in k six now
processed_grid_data/s3_lwik7s.npy,s3,lwik7s,lay white in k seven soon
processed_grid_data/s3_lwik8p.npy,s3,lwik8p,lay white in k eight please
processed_grid_data/s3_lwik9a.npy,s3,lwik9a,lay white in k nine again
processed_grid_data/s3_lwir1s.npy,s3,lwir1s,lay white in r one soon
processed_grid_data/s3_lwir2p.npy,s3,lwir2p,lay white in r two please
processed_grid_data/s3_lwir3a.npy,s3,lwir3a,lay white in r three again
processed_grid_data/s3_lwirzn.npy,s3,lwirzn,lay white in r zero now
processed_grid_data/s3_lwiy4n.npy,s3,lwiy4n,lay white in y four now
processed_grid_data/s3_lwiy5s.npy,s3,lwiy5s,lay white in y five soon
processed_grid_data/s3_lwiy6p.npy,s3,lwiy6p,lay white in y six please
processed_grid_data/s3_lwiy7a.npy,s3,lwiy7a,lay white in y seven again
processed_grid_data/s3_lwwf4n.npy,s3,lwwf4n,lay white with f four now
processed_grid_data/s3_lwwf5s.npy,s3,lwwf5s,lay white with f five soon
processed_grid_data/s3_lwwf6p.npy,s3,lwwf6p,lay white with f six please
processed_grid_data/s3_lwwf7a.npy,s3,lwwf7a,lay white with f seven again
processed_grid_data/s3_lwwl8n.npy,s3,lwwl8n,lay white with l eight now
processed_grid_data/s3_lwwl9s.npy,s3,lwwl9s,lay white with l nine soon
processed_grid_data/s3_lwwm1a.npy,s3,lwwm1a,lay white with m one again
processed_grid_data/s3_lwwmzp.npy,s3,lwwmzp,lay white with m zero please
processed_grid_data/s3_lwws2n.npy,s3,lwws2n,lay white with s two now
processed_grid_data/s3_lwws3s.npy,s3,lwws3s,lay white with s three soon
processed_grid_data/s3_lwws4p.npy,s3,lwws4p,lay white with s four please
